vowel,word,t,F1,F2,F3,F1@20%,F2@20%,F1@35%,F2@35%,F1@50%,F2@50%,F1@65%,F2@65%,F1@80%,F2@80%,plt_vclass,pre_seg,fol_seg,class,is_outlier
ɑ,hot,432.717,624.2,1028.1,2404.8,717.8,1043.2,629.2,1028.5,644.8,1034.4,663.8,1131.3,584.7,1292,o,HH,T,LOT,FALSE
ɑ,iraq,470.49,703.4,1195.9,2271.6,681,1204.9,685,1201.1,698,1206.4,593.9,1201.8,581.7,1189.9,o,R,K,LOT,FALSE
ɑ,job,489.69,603.2,1114.2,2484,458.4,1322.7,606.2,1130.2,800.7,1141.7,927.7,1122.6,645.3,1104.9,o,JH,B,LOT,FALSE
ɑ,model,526.91,532.5,1123.9,2492.6,521.5,1103.5,522.8,1106.1,539.4,1147.5,525,1165.7,522.6,1167,o,M,D,LOT,FALSE
ɑ,crockett,569.233,599,1400.6,2115,546.2,1401.8,569.6,1404.8,642.4,1393.1,631.4,1373.8,610.7,1370.5,o,R,K,LOT,FALSE
ɑ,palmer,612.737,608.5,1028.9,2747.9,672.9,1297.9,570.4,1030.4,624.5,1020.5,625.9,1053.2,673.7,1037.1,o,P,M,LOT,FALSE
ɑ,copy,633.02,684.1,1146.2,2384.7,690.9,1263.3,694.5,1177.4,655.5,1127.1,659.9,1098.7,660.3,1080.9,o,K,P,LOT,FALSE
ɑ,modeling,637.5,574.7,993.5,2717.9,570.1,950.9,572.4,973.6,585.4,1043,587.3,1106.8,575.3,1167.4,o,M,D,LOT,FALSE
ɑ,contact,680.543,660.7,1139.8,2416.8,788,1274.7,665.8,1188.6,629.9,1058.2,560.4,1081.3,589.4,1197.9,o,K,N,LOT,FALSE
ɑ,palm,692.793,616.1,1015.5,2566.5,494.3,1009.6,610.1,1015.4,612.3,1003.1,620.3,999.4,582.2,954.3,o,P,M,LOT,FALSE
ɑ,hotshot,696.823,590.8,965.3,2664.7,464.9,970.8,584.1,961.4,628.1,1031.2,684.2,1063.5,589.2,1029.5,o,HH,SH,LOT,FALSE
ɑ,john,734.2,538.7,1183.2,2425.2,361.1,1294.9,508.2,1206.7,616.2,1101,610.9,1137.6,511.1,1230,o,JH,N,LOT,FALSE
ɑ,pocket,753.613,598,1027.4,2638.1,599,1002.4,580.5,1022.3,637.7,1068.6,637.9,1217,653.4,1338.1,o,P,K,LOT,FALSE
ɑ,got,767.387,629.7,1334.6,2093.6,455,1315.8,591.7,1377.8,674.2,1281.2,641.7,1132.9,575.4,1113.9,o,G,T,LOT,FALSE
ɑ,not,779.78,626.7,1332.4,2572.3,340.9,1513.6,580.6,1378.2,680.1,1234.3,614.5,1182.2,406.4,1241.3,o,N,T,LOT,FALSE
ɑ,impossible,801.14,501.3,1057.7,2215.1,606.9,1172,472.9,1078.2,576.5,1042.1,613.7,1046.1,608.6,1029.7,o,P,S,LOT,FALSE
ɑ,palm,829.57,552.3,854.1,2489.4,562.9,1459.8,494.3,859.8,581.9,930.7,557,935.7,504.6,875.5,o,P,M,LOT,FALSE
ɑ,non,841.73,625.5,1286.2,2546.3,422.5,1416,607.6,1199.3,621.5,1051.9,641.9,1120.3,605.9,1176.4,o,N,N,LOT,FALSE
ɑ,squat,884.037,638.7,933.6,2567.1,563.4,883.3,614.2,919.9,684.5,977.7,730.8,993.4,846.2,1081.4,o,W,T,LOT,FALSE
ɑ,not,902.48,608.8,1297.4,2546.4,382.8,1473.1,606.1,1337.2,571.4,1135.2,577.5,1195.6,484.8,1343.7,o,N,T,LOT,FALSE
ɑ,body,1037.313,695.6,1098.7,2507.3,513.7,1135.3,650.5,1092.5,784.5,1131.2,680.7,1160.9,646.2,1347.2,o,B,D,LOT,FALSE
ɑ,boxes,1138.247,554.9,1040.4,2449,525.5,1144.8,530.8,1045.9,601.6,1037.6,742.1,1098.1,789,1097.3,o,B,K,LOT,FALSE
ɑ,cottages,1140.83,660.8,1210.9,2386.2,648.7,1323.8,666.2,1239,627.9,1199.7,626.5,1276.6,607.4,1357.7,o,K,T,LOT,FALSE
ɑ,consequences,1151.55,597.6,1280.8,2294.3,730.1,1351.1,546,1282.8,644.2,1227.9,632.8,1142.3,613.9,1292.2,o,K,N,LOT,FALSE
ɑ,box,1174.23,650.3,1125.5,2582.6,506.1,1138.6,645.9,1132.5,584,1088.5,801.1,1230.4,730.1,1343.7,o,B,K,LOT,FALSE
ɑ,lot,1189.57,588.8,1056,2831.9,574.9,1028.6,576.8,1031.6,601.6,1102.6,589.4,1150.9,586.8,1150.5,o,L,T,LOT,FALSE
ɑ,soccer,1216.167,593.4,1072.1,2629.9,672,1241.8,538.6,1059.7,651.3,1127.5,646.7,1167.9,518.7,1220.2,o,S,K,LOT,FALSE
ɑ,rocks,1229.62,648.5,1089.9,2427.1,639.9,1107,649.4,1098.6,667,1103.8,676.9,1168.4,674.6,1267.7,o,R,K,LOT,FALSE
ɑ,shots,1230.677,603.9,1416,2654.7,488.6,1530.7,601.5,1420,607.4,1861.2,718.9,1635,933.4,2403.1,o,SH,T,LOT,FALSE
ɑ,non,1239.41,626.1,1103.5,2699.6,418.2,1479.4,621,1122.9,631.1,1045,635.4,1056.9,623.1,1158.4,o,N,N,LOT,FALSE
ɑ,property,1265.563,691.5,1113.5,2342,687.5,1160.8,689.9,1137.3,679.2,1091.1,670.6,1144.4,628.7,1133.1,o,R,P,LOT,FALSE
ɑ,stocking,1304.87,558.2,1274.4,2496.1,648.9,1743,529.9,1315,616.7,1178.4,599.5,1179.7,512.5,1271.8,o,T,K,LOT,FALSE
ɑ,got,1322.737,575.2,1257.6,2473.3,443.9,1554.6,565.2,1293.6,569.7,1247.9,672.5,1719.7,703.5,1692.7,o,G,T,LOT,FALSE
ɑ,contact,1393.66,649.1,1303.6,2304.5,1041.5,1796.9,805.5,1520.3,640.4,1190.3,644.3,1272.8,619.2,1344.8,o,K,N,LOT,FALSE
ɑ,lot,1401.437,668.7,1044.9,2726.3,612.9,1021.3,664.5,1021.9,645.3,1189.6,651.2,1102.5,630.9,1137.9,o,L,T,LOT,FALSE
ɑ,bottle,1430.647,593.4,887.4,2677.5,523,1688.1,550.2,966.5,686.1,957.5,666.3,1006.3,611.9,1035.5,o,B,T,LOT,FALSE
ɑ,lot,1476.333,690.9,1067.5,2560.1,323.4,1074.7,654,1061.9,656.3,1283,588.3,1238.1,591.1,1319.1,o,L,T,LOT,FALSE
ɑ,dock,1541.733,650.4,1275,2464,495.2,1520.3,635.5,1292.5,682.6,1211.6,691.3,1184.8,742.8,1244,o,D,K,LOT,FALSE
ɑ,adopted,1621.87,634.4,1349.5,2387.4,498,1620.9,609.4,1382.1,657.7,1184.5,683.2,1160.4,553.7,1236.8,o,D,P,LOT,FALSE
ɑ,pockets,1623.593,683.1,1244.9,2441.7,366.9,1473.2,639.7,1305.5,658.4,1170.9,670.8,1167.6,625.4,1207.2,o,P,K,LOT,FALSE
ɑ,fox,1624.273,567.7,1088.5,2115.7,449,1078.2,493,1068.8,633.4,1102.7,724.8,1066.5,688,1074.3,o,F,K,LOT,FALSE
ɑ,frock,1625.66,606.8,1097.6,2219,590.7,1085,593.5,1085.6,624.5,1117.2,658.7,1139.3,663.9,1140.7,o,R,K,LOT,FALSE
ɑ,conference,1710.563,593.2,1199,2265.3,609.2,1194.8,588.3,1164.4,618.2,1326.1,549.6,1555.3,512.6,1731.7,o,K,N,LOT,FALSE
ɑ,stop,1741.997,593.8,1327.7,2571,506.6,1484.4,553.9,1371.9,649.7,1265.2,1016.3,1187.7,784.1,1252,o,T,P,LOT,FALSE
ɑ,body,1784.877,615.9,1060.5,2437.4,429.9,1148.8,584.7,1054.2,682.6,1103.2,632.3,1169.4,596.6,1253.2,o,B,D,LOT,FALSE
ɑ,not,1785.14,668.2,1434.4,2574.7,422.7,1644.7,632.1,1484.9,597.3,1161.6,579.2,1183.7,545.9,1329.1,o,N,T,LOT,FALSE
ɑ,palm,1795.32,582.8,935.5,3216,574.3,1004.7,587.7,936.5,328.4,670.2,446.5,738.5,576.6,944.1,o,P,M,LOT,FALSE
u,school,42.24,291.6,678.7,2219.5,328.6,1062.7,292.6,687.9,335.4,901.1,346.6,966.5,313.9,747.5,uw,K,L,POOL,FALSE
u,pool,66.597,341.9,779.5,2671.1,286.6,700.3,338.8,773.9,327.9,762.2,286.6,759.4,284.1,852.6,uw,P,L,POOL,FALSE
u,rule,230.157,339.6,954.4,1945.3,339.6,954.4,392.3,1087.6,552.5,1871.6,489.9,1575.3,462.7,1501.7,Tuw,R,L,POOL,FALSE
u,cool,237.867,290.5,827.5,2493.6,505.3,1068.3,288.4,839,285.8,766.3,297.8,789.8,310.8,899.3,uw,K,L,POOL,FALSE
u,fool,390.253,302,829.6,2379.2,575.1,1137.2,307.4,873.6,302.5,792.6,315.7,796,311.6,766.4,uw,F,L,POOL,FALSE
u,schools,703.307,325.8,818.4,2513.4,472.8,1110.9,315,879.4,332.9,779.1,338.1,752.2,341.1,755.6,uw,K,L,POOL,FALSE
u,fool,786.71,307.1,1022.7,2443.5,392.6,1163.2,369.9,1154.4,312.9,858.5,304.1,776.2,304.1,771,uw,F,L,POOL,FALSE
u,school's,913.797,319.9,919.3,2140.9,421.2,1105.4,317.4,955.5,316.6,855.6,320,870.1,327.6,899.4,uw,K,L,POOL,FALSE
u,pool,927.807,290.4,884.7,2264.2,611,1265.8,419.9,1027.3,302.4,854,313.5,842,318.4,873.4,uw,P,L,POOL,FALSE
u,cool,1016.283,324.5,841,2272.4,442.8,1010,319.1,814.4,338.4,984.5,354.2,932.4,348.3,874.7,uw,K,L,POOL,FALSE
u,fool,1233.62,292.2,824.3,2447,441.6,1078.6,388.7,1016.9,292.4,777.9,287.1,732.4,287.1,730.9,uw,F,L,POOL,FALSE
u,school,1280.813,328.5,982.6,2385.8,1139,1674.9,318.7,1011.9,331.1,908.7,349,949.8,363.9,973.5,uw,K,L,POOL,FALSE
u,rule,1508.297,309.7,869.3,2088.4,309.7,869.3,309.1,865.5,304.9,804.2,313.3,788.8,314.1,789.1,Tuw,R,L,POOL,FALSE
u,gould,1547.91,294.2,832.9,2313,277.6,1007.3,290.9,851.4,313,781.1,340.7,809.1,355.9,797.2,uw,G,L,POOL,FALSE
u,school,1628.957,335.7,927,2468.8,401.7,1007.8,352.7,985.1,336.6,883.7,354.6,938.6,361.7,966.5,uw,K,L,POOL,FALSE
u,school,1631.01,309.3,774.3,2438.1,380.6,851.4,307.3,786.7,315.7,741.9,319.9,732.1,353,764.9,uw,K,L,POOL,FALSE
u,school,1652.843,311.1,902,2110.3,385.1,1023.6,306.7,931.3,357.9,1040.8,349.9,876.5,343.9,750.9,uw,K,L,POOL,FALSE
u,who,1807.853,278.1,847.7,2098.3,504,1217.9,277.2,863,302.8,875.8,331.8,1001.3,320.5,1048.7,uw,HH,L,POOL,FALSE
u,cool,1808.46,251.3,735.3,2311.1,249.8,825.3,249.7,740.6,279.8,730,310.9,812.1,348.8,775.4,uw,K,L,POOL,FALSE
u,cool,1812.83,286.6,831.3,2421,574.6,1248.1,272,862.8,285.4,786,300.3,740.3,297.6,698.4,uw,K,L,POOL,FALSE
u,pool,1826.727,276,609,2555.5,404.6,1003.8,277,616.4,275.4,621.5,311.1,713.3,339.2,746.7,uw,P,L,POOL,FALSE
ɔ,on,16.253,475.3,1348.1,2244.9,450.2,1402.4,479.2,1363,479.5,1335.1,556.5,1380,545.7,1332.5,oh,NG,N,THOUGHT,FALSE
ɔ,on,27.533,425.5,1177.8,2023.5,347.8,1370.8,426,1152.8,421.5,1236.2,674.6,1591.6,364.5,1009.7,oh,NG,N,THOUGHT,FALSE
ɔ,on,47.7,506.4,1341.2,2712.2,1017.4,2233.5,717.7,1598.9,649.8,1549.2,448.1,1073.6,503.2,1161.7,oh,NA,N,THOUGHT,FALSE
ɔ,on,50.27,607,1221.4,2652.2,491,1458.9,598.7,1248.4,550.2,1020.1,498.1,962.5,587.7,1330.2,oh,D,N,THOUGHT,FALSE
ɔ,water,72.837,579.5,939.7,2638.6,568.1,909.2,568.1,909.2,587.5,986.7,585.5,1065.8,585.5,1065.8,oh,W,T,THOUGHT,FALSE
ɔ,off,130.087,550.2,1152.7,2591.9,418.9,1465.9,518.3,1231.7,588,1034.1,613.1,958.2,700.9,1387.4,oh,T,F,THOUGHT,FALSE
ɔ,long,133.06,571.7,991.3,2543.1,527,915.8,566.1,964.9,577.6,1008.3,569.7,1038.9,477.7,1044.4,oh,L,NG,THOUGHT,FALSE
ɔ,on,134.583,576,1078.2,2179.6,469.1,1473,562.8,1098.3,697,1023.1,613,1053.8,428.9,1014.4,oh,IY0,N,THOUGHT,FALSE
ɔ,on,164.537,581.1,1132.1,2263.4,547.1,1267,560.1,1141.6,581.5,1085.6,603.5,1145.9,586.7,1196.6,oh,T,N,THOUGHT,FALSE
ɔ,wants,231.757,474.2,935.9,1660.8,467.1,898.4,467.1,898.4,471.9,990.6,443.6,1067.3,443.6,1067.3,oh,W,N,THOUGHT,FALSE
ɔ,cotton,261.77,646,1170.6,2310.4,732.4,1412.2,657.3,1223.8,672,1139.4,650,1259.2,626.3,1311.3,oh,K,T,THOUGHT,FALSE
ɔ,long,280.16,488.9,931.5,2076.8,429.1,869.4,432.1,882.5,720.8,1052.6,602.2,1089.4,423.3,1008.4,oh,L,NG,THOUGHT,FALSE
ɔ,thought,352.69,622.1,1129.4,2557.3,528.7,1242,598.2,1154.2,630.9,1101.7,618.6,1125.3,612.1,1158.6,oh,TH,T,THOUGHT,FALSE
ɔ,on,363.457,623.4,1114.3,2627.5,481,1350.3,620.7,1133.6,610.5,1035.4,518.3,1066.2,556.3,1071.2,oh,T,N,THOUGHT,FALSE
ɔ,walked,365.393,625.9,959.3,2572.9,591.7,922.7,640.1,966.5,624.4,1009.7,914.5,1157.4,992.7,1203.6,oh,W,K,THOUGHT,FALSE
ɔ,on,370.17,470.1,1136.9,2637,416,1567.8,480.9,1255.3,395,1009,573.1,1048.2,539.6,1065.1,oh,D,N,THOUGHT,FALSE
ɔ,talk,379.207,607.3,1092.6,2333.1,697.9,1256.6,644.9,1156.4,583.2,1030.4,563.1,982.7,583.4,1072.9,oh,T,K,THOUGHT,FALSE
ɔ,on,396.523,570.1,1328.1,2303.5,489.7,1412,525.7,1378.7,600.4,1235.4,604.2,1162.9,603.1,1156.4,oh,D,N,THOUGHT,FALSE
ɔ,on,434.117,480.5,1220.8,2377.7,470.1,1246.3,470.1,1246.3,476.6,1165.2,481.4,1162.9,481.4,1162.9,oh,D,N,THOUGHT,FALSE
ɔ,on,454.327,472.5,1211.8,2598.2,458.2,1298.4,482.1,1248,505.3,1135,511.2,1062.3,487.8,1051.4,oh,IY0,N,THOUGHT,FALSE
ɔ,often,505.237,586.3,1121,2462.1,373.1,1350.7,524.2,1173.9,608.1,1018.5,607,1017.6,570,969.9,oh,NA,F,THOUGHT,FALSE
ɔ,long,510.177,531.5,1040.5,2057.2,386.2,1320.2,490.7,1120.7,631.1,1005.7,612.6,1020.3,615.9,1059.1,oh,L,NG,THOUGHT,FALSE
ɔ,draw,511.467,496.6,980.6,2636.3,584.9,1056.3,526.5,1005.5,413.9,907.2,453.6,977.3,465.7,1078.9,oh,R,EY1,THOUGHT,FALSE
ɔ,on,512.043,596.9,1181.3,2607.9,488.6,1317.4,576.8,1244.3,575.9,1044.9,609.9,1088.3,632.5,1198.9,oh,CH,N,THOUGHT,FALSE
ɔ,on,512.357,683.4,964.1,2050.4,572,1256.5,706.8,935.1,576,1066.7,577.4,1173,388.2,920.8,oh,D,N,THOUGHT,FALSE
ɔ,on,554.99,576.4,1141.5,2573.1,429.6,1207.9,549,1156.2,602,1125.7,587.1,1210.8,559.1,1271.7,oh,Z,N,THOUGHT,FALSE
ɔ,on,603.27,544.9,1284.8,2509.4,887.7,1905.1,753.2,1530.8,540.3,1037.9,589.4,1053.7,578.2,1085.4,oh,D,N,THOUGHT,FALSE
ɔ,on,605.013,410.8,976,2525.3,460.2,1056.2,426.7,983.1,316.6,911.9,483.2,1094.2,396.1,1178.2,oh,T,N,THOUGHT,FALSE
ɔ,talk,614.167,672,1014.2,2432.8,738.4,1428.6,692.4,1074.5,716.5,1040,631.1,1012.2,597.9,1014.8,oh,T,K,THOUGHT,FALSE
ɔ,crossing,622.753,468.9,958.7,2352.2,378.6,942.1,426,949.5,533.9,977.5,548.5,1018.5,533.6,1037.4,oh,R,S,THOUGHT,FALSE
ɔ,on,651.697,441.4,1380.2,2142.8,432.5,1551.1,418.8,1412.6,474.9,1272.5,510.6,1196.8,492,1167.1,oh,T,N,THOUGHT,FALSE
ɔ,launched,657.577,574.6,1002.9,3038.7,519.9,999.1,563.1,997,595.9,1040.8,571.7,1165.4,511.3,1263.2,oh,L,N,THOUGHT,FALSE
ɔ,on,692.947,522.6,943.5,2565.5,499,924.5,499,924.5,543.9,965.7,531,993.9,531,993.9,oh,M,N,THOUGHT,FALSE
ɔ,washington,702.51,620.8,961.8,2611.2,609.4,937.2,611.6,940,630.4,996.3,627.4,1073.6,612.1,1080.5,oh,W,SH,THOUGHT,FALSE
ɔ,on,732.797,428.3,1318.8,2382.4,359.4,1439.5,374.7,1393.8,492.5,1210.4,520.3,1166.9,534,1190,oh,K,N,THOUGHT,FALSE
ɔ,frost,771.46,542.4,1033.2,2323.5,563.7,1034.5,620.9,1046.1,282.9,1016,484.4,1225.4,925.9,1356.9,oh,R,S,THOUGHT,FALSE
ɔ,on,839.487,465.2,1135,2592.8,606.2,1445.3,606.2,1445.3,469.8,1042.3,482,1038.6,482,1038.6,oh,K,N,THOUGHT,FALSE
ɔ,on,889.523,442,917.7,2021.5,452,867.6,450.3,930.3,438.6,887,422.9,899.3,404,940.6,oh,L,N,THOUGHT,FALSE
ɔ,on,890.887,409.8,980.1,2708.7,668,1949,508.9,1394,403.6,971.2,321.9,952.5,300.8,950.5,oh,L,N,THOUGHT,FALSE
ɔ,on,899.64,544.2,1204.9,2221.1,427.5,1343.4,533.4,1225.5,518.2,1113.2,582.7,1043,524.8,973.6,oh,ER0,N,THOUGHT,FALSE
ɔ,cross,903.843,596.3,1108.6,2229.6,630.3,1094,611.3,1106,594.6,1124,590.1,1164.1,561.7,1171,oh,R,S,THOUGHT,FALSE
ɔ,thought,958.167,636.5,1079.6,2685.2,543.5,1115.8,632.5,1077.1,616.5,968.5,615.9,1148.9,593.9,1306.6,oh,TH,T,THOUGHT,FALSE
ɔ,on,964.553,521.1,975,1887.7,446.8,1075.8,522.8,971.8,549.7,970.1,529.3,977.7,549.2,1217.6,oh,V,N,THOUGHT,FALSE
ɔ,logs,981.647,607.2,939.5,2784.8,511.6,900.5,592.7,932.1,636.6,987,590.1,1020,482.4,1227.5,oh,L,G,THOUGHT,FALSE
ɔ,trough,997.583,611.5,1009.4,2489.1,561.2,1097.6,613.2,1012.2,559,983.2,580.4,1006.1,621.4,1040.1,oh,R,F,THOUGHT,FALSE
ɔ,beyond,1035.56,564.7,1154.1,2559,556.3,1151.8,559.1,1148.3,560.7,1141.6,546,1125.6,543.1,1123.4,oh,IY2,N,THOUGHT,FALSE
ɔ,on,1087.337,623.9,1333,2322.3,668.6,1718.9,598.6,1382.1,628.4,1225.4,602.6,1167.2,552.2,1141.1,oh,T,N,THOUGHT,FALSE
ɔ,awful,1095.093,667.3,1206.2,2440.8,546.9,1501.8,678.7,1233.1,624.2,1101.2,661,1089.3,670.5,1134,oh,S,F,THOUGHT,FALSE
ɔ,office,1137.91,480.4,1095.9,2547.5,747.2,1653.7,442.5,1111.6,526.9,1092.1,573.5,1089.8,618.4,1245.6,oh,T,F,THOUGHT,FALSE
ɔ,logs,1221.897,558,867.7,3111.7,533.6,821.3,557.2,872,565.2,920.5,745.7,1044.5,636.2,1144.7,oh,L,G,THOUGHT,FALSE
ɔ,on,1285.477,552.4,1085.5,2388.1,405.6,1330.7,529.7,1132.1,576.6,1069.1,649.8,1037.6,495.7,982.6,oh,Z,N,THOUGHT,FALSE
ɔ,on,1342.28,510.4,1180.8,2120.4,388.4,1300.8,493.1,1200.6,549.9,1147.6,603.9,1050.3,530.1,1036.7,oh,D,N,THOUGHT,FALSE
ɔ,wrong,1408.28,598.1,1019,2347.6,580.6,1023.6,583,1023.1,611.1,1024.6,606.8,1034.5,606.1,1035.2,oh,R,NG,THOUGHT,FALSE
ɔ,on,1417.16,438.9,1335,2130.2,432.7,1415.9,435.9,1410.1,433.8,1233.6,552.2,1180.3,556.6,1179.5,oh,S,N,THOUGHT,FALSE
ɔ,on,1418.987,639.1,964.3,2538,659.6,1016.6,659.6,1016.6,523.9,910,276.4,771.8,276.4,771.8,oh,N,N,THOUGHT,FALSE
ɔ,talking,1425.3,618,1155.3,2438.5,505.6,1340.7,601.5,1212.4,631.9,1117.4,606,1363.8,584,1414.7,oh,T,K,THOUGHT,FALSE
ɔ,office,1437.41,526.2,1001.8,2596.8,441.9,1025.6,503.3,999.9,556.6,983,545.8,954.3,516.5,960.3,oh,V,F,THOUGHT,FALSE
ɔ,off,1451.69,658.1,1070.5,2548.2,639.4,1125.8,657,1080.5,663.3,1057.8,761.6,1137.6,658.3,1099.3,oh,ER0,F,THOUGHT,FALSE
ɔ,dog,1452.957,616,1076.3,2598.1,515.2,1303.6,615.7,1085,628.4,1050.6,647.1,1131.1,586,1200.7,oh,D,G,THOUGHT,FALSE
ɔ,coffee,1499.493,649.2,1115.5,2293.5,544.4,1123.4,608.6,1120.7,644.9,1100.1,645.5,1107.7,642,1109.9,oh,K,F,THOUGHT,FALSE
ɔ,longer,1538.697,490.2,903.1,2922.9,485,884.8,485,884.8,495.5,919.6,498,943.2,498,943.2,oh,L,NG,THOUGHT,FALSE
ɔ,coffee,1576.273,599.3,995.2,2409.8,563.3,1122.2,598.2,1004.4,591.1,993.3,616.4,1031.1,627.6,1046,oh,K,F,THOUGHT,FALSE
ɔ,on,1586.1,503.3,1139.5,2688.1,493.2,1217.8,492.9,1167.9,530.3,1103.3,543.7,1148.1,426.2,1166.9,oh,T,N,THOUGHT,FALSE
ɔ,on,1675.87,523.7,1417.9,2643.6,392.4,1600.5,477.9,1464.3,551.1,1301,485.4,1056.8,408.8,955.5,oh,D,N,THOUGHT,FALSE
ɔ,haunted,1701.093,587.2,1208.5,2785.8,694.3,1188.8,596.7,1186.9,616.5,1296.6,538,1326.1,515.1,1361.7,oh,HH,N,THOUGHT,FALSE
ɔ,on,1723.587,551.7,1227.9,2626.3,480.3,1287.4,526.6,1244.2,591.7,1224.4,584.1,1250.2,548.6,1255.4,oh,Z,N,THOUGHT,FALSE
ɔ,talks,1730.783,632.4,1013.2,2479.6,685.8,1172.9,628.1,987,641.1,1025.4,620.4,1077.1,517.7,1086.8,oh,T,K,THOUGHT,FALSE
ɔ,thought,1731.303,611.4,1207.2,2664.8,453.6,1350.1,607.4,1219.4,695.2,1388.3,660.8,1358.3,586.3,1499.9,oh,TH,T,THOUGHT,FALSE
ɔ,on,1740.633,547.3,1414,2360.3,490,1602.3,530.8,1459.4,399.1,1349.4,294.6,1291.2,450.6,1262,oh,IY1,N,THOUGHT,FALSE
ɔ,log,1820.347,581.6,1046.6,2781.9,536.5,995.8,577.2,1041.9,578.2,1075.7,522.4,1116.6,432.8,1166.7,oh,L,G,THOUGHT,FALSE
o,don't,36.942,411.8,1415.3,2539.5,438.3,1542.1,441.8,1308.4,433.2,1121.1,376.4,917,282.5,849.3,ow,D,N,TOE,FALSE
o,know,155.382,367.9,1542.1,2497.2,367.9,1542.1,367.9,1542.1,403.7,1466.8,412,1344.8,412,1344.8,owF,N,P,TOE,FALSE
o,zone,157.487,465.9,1429.9,2447.2,456.4,1447.3,537,1161.4,295.9,965.2,305.5,824.1,328.7,1035.9,ow,Z,N,TOE,FALSE
o,notices,174.208,356,1525,2334.3,240,1327.7,378.3,1506.2,436.6,1335.5,428.4,1202.7,395.7,1213.7,ow,N,T,TOE,FALSE
o,no,208.225,381,1101.6,1855.9,319.9,1105.5,386.1,1097.4,409.6,1018.4,396.6,1088.8,769.5,1890,owF,N,S,TOE,FALSE
o,so,241.192,418.7,1211.7,2699.2,418.7,1211.7,418.7,1211.7,444.2,1167.2,338.8,1153.7,338.8,1153.7,owF,S,K,TOE,FALSE
o,sofa,329.177,426.3,1199,2545.1,388.5,1257.4,434.9,1132.5,432.1,1030.6,401.7,940.7,378.8,914.2,ow,S,F,TOE,FALSE
o,no,389.615,387.6,1425.8,2455.2,378.4,1476.1,408.9,1256.3,389.4,1027.2,380.6,872.8,366.5,935.1,owF,N,P,TOE,FALSE
o,know,430.045,443.9,1359.8,2460.9,306.2,1664.1,505.5,1266.6,635,1102.7,589.7,1076,547.9,1143.4,owF,N,EY1,TOE,FALSE
o,noticed,469.992,471.4,1508.8,2490.8,461.9,1573,477.6,1486.2,499.2,1302.6,454.2,1191.6,441.8,1186.9,ow,N,T,TOE,FALSE
o,know,478.42,438.5,1453.1,2425.8,300.9,1190.4,450.1,1417.1,468.9,938.2,453.5,888.8,376.5,792.8,owF,N,M,TOE,FALSE
o,no,535.937,496.1,1430.4,2580.5,468.8,1412.7,399.7,1110.5,391.8,962.6,352.6,884.5,560.3,1562.1,owF,N,K,TOE,FALSE
o,know,557.819,335.6,1728,2476.7,250.8,1809.2,355.2,1610.6,419.6,1342.6,431.7,1191.5,395.6,1181.5,owF,N,S,TOE,FALSE
o,no,606.964,394.3,1198.7,2681.7,388.7,1208.3,391.6,1203.4,408.2,1133.4,373.7,1086,366,1077.9,owF,N,M,TOE,FALSE
o,sewed,663.887,388,1199,2554.1,382.7,1334.3,391.8,1119.3,390.8,1103.5,407.4,1188.8,348.2,1284.4,ow,S,D,TOE,FALSE
o,overlooking,674.36,421.2,890.3,2559.5,403.7,1069.4,431.1,932.6,420.3,825.1,394.6,797.8,366.9,871.7,ow,Z,V,TOE,FALSE
o,so,712.989,521.4,1066.6,2235.9,537.6,1211.2,499.1,1014.8,494.9,1071.6,684.8,1090.2,813.9,1469.9,owF,S,NA,TOE,FALSE
o,no,865.172,425.8,1418.6,2445.5,376.1,1485.6,461.8,1295.7,445.8,1092.1,370.6,988.5,317.9,1029.8,owF,N,K,TOE,FALSE
o,so,938.054,443.1,1208.2,2664.7,435.1,1218.2,472,1154.7,459.5,1086.9,362,1054,756.1,1743.8,owF,S,DH,TOE,FALSE
o,so,947.207,466.3,1433.8,2625,354.7,1213.9,332.4,904.3,334.4,847.2,451.2,1005.3,537.4,1050.3,owF,S,AH0,TOE,FALSE
o,know,1015.241,414.2,1691.9,2644,318.5,1818.1,461.1,1370.5,462.3,1108.7,425.1,972,409.9,981.3,owF,N,W,TOE,FALSE
o,notes,1030.447,421.8,1404.1,2569.7,401.7,1407.5,441.9,1220.5,401.2,1070.4,384.4,1017,369.6,1130.7,ow,N,T,TOE,FALSE
o,known,1045.108,429.4,1519.2,2218.6,514.4,1565.1,472.6,1229,377.9,964.9,352.7,955.8,316.2,975.3,ow,N,N,TOE,FALSE
o,noted,1057.516,407.2,1720.6,2503,338.4,1428.2,418.3,1661.8,459.1,1327.5,406.1,1179,395.9,1263.8,ow,N,T,TOE,FALSE
o,noticed,1057.967,351.3,1381.9,2580.1,254.5,1624.4,407.7,1242.7,396.3,1050.2,361.9,1012.6,355.9,1184.4,ow,N,T,TOE,FALSE
o,noted,1058.492,442.7,1404.1,2604.2,342.4,1431.2,558.9,1340.3,451.9,1048.4,390.7,986.8,343.5,1158.4,ow,N,T,TOE,FALSE
o,know,1113.787,527,1424.4,2919.4,396.2,1533.6,554.3,1396.4,629.6,1298.6,597.6,1276,591,1373.1,owF,N,HH,TOE,FALSE
o,opened,1120.855,396.1,1125.6,2589.1,374.1,1205.1,399.4,1113.5,416.5,997.6,384.4,885.5,470.6,1254.8,ow,Z,P,TOE,FALSE
